"","Date.Depth","X0.3","X0.5","X0.7","X0.9","X1.1","X1.4","X1.7","X2","X2.5","X3","X4","X5","X7","X9","X10"
"1699",2014-12-06,-8.47,-7.5,-6.79,NA,-5.7,-4.95,NA,-3.89,-3.5,-3.09,-2.62,-2.27,-2.33,-2.36,-2.91
"1700",2014-12-07,-8.93,-7.83,-7.05,NA,-5.9,-5.12,NA,-3.98,-3.56,-3.14,-2.65,-2.3,-2.33,-2.36,-2.9
"1701",2014-12-08,-9.21,-8.15,-7.37,NA,-6.14,-5.3,NA,-4.09,-3.64,-3.19,-2.69,-2.33,-2.36,-2.34,-2.9
"1702",2014-12-09,-9.45,-8.32,-7.54,NA,-6.33,-5.48,NA,-4.2,-3.72,-3.25,-2.73,-2.35,-2.36,-2.35,-2.9
"1703",2014-12-10,-9.65,-8.68,-7.87,NA,-6.55,-5.65,NA,-4.32,-3.8,-3.32,-2.76,-2.39,-2.37,-2.34,-2.89
"1704",2014-12-11,-9.63,-8.58,-7.86,NA,-6.7,-5.82,NA,-4.44,-3.89,-3.38,-2.81,-2.41,-2.39,-2.33,-2.89
"1705",2014-12-12,-10.33,-9.19,-8.29,NA,-6.89,-5.97,NA,-4.55,-3.99,-3.45,-2.85,-2.45,-2.39,-2.33,-2.89
"1706",2014-12-13,-9.68,-8.93,-8.29,NA,-7.09,-6.15,NA,-4.68,-4.08,-3.53,-2.9,-2.47,-2.43,-2.33,-2.88
"1707",2014-12-14,-9.43,-8.76,-8.2,NA,-7.12,-6.25,NA,-4.8,-4.18,-3.61,-2.95,-2.51,-2.43,-2.33,-2.88
"1708",2014-12-15,-8.77,-8.36,-7.97,NA,-7.11,-6.31,NA,-4.91,-4.28,-3.69,-3.01,-2.54,-2.44,-2.34,-2.88
"1709",2014-12-16,-8.63,-8.12,-7.74,NA,-7.01,-6.3,NA,-4.98,-4.37,-3.77,-3.05,-2.58,-2.46,-2.33,-2.88
"1710",2014-12-17,-9.04,-8.3,-7.79,NA,-6.97,-6.28,NA,-5.05,-4.45,-3.85,-3.11,-2.62,-2.47,-2.33,-2.89
"1711",2014-12-18,-8.27,-8.02,-7.72,NA,-7,-6.32,NA,-5.1,-4.52,-3.92,-3.17,-2.66,-2.5,-2.34,-2.89
"1712",2014-12-19,-8.31,-7.77,-7.45,NA,-6.89,-6.29,NA,-5.14,-4.58,-3.98,-3.22,-2.69,-2.5,-2.33,-2.88
"1713",2014-12-20,-8.67,-8.01,-7.57,NA,-6.88,-6.26,NA,-5.18,-4.64,-4.05,-3.28,-2.73,-2.52,-2.33,-2.89
"1714",2014-12-21,-9.41,-8.49,-7.85,NA,-6.95,-6.3,NA,-5.21,-4.68,-4.1,-3.33,-2.78,-2.53,-2.32,-2.9
"1715",2014-12-22,-9.57,-8.73,-8.1,NA,-7.12,-6.4,NA,-5.25,-4.73,-4.16,-3.38,-2.81,-2.56,-2.32,-2.9
"1716",2014-12-23,-9.79,-8.94,-8.29,NA,-7.27,-6.52,NA,-5.31,-4.78,-4.21,-3.43,-2.85,-2.57,-2.32,-2.9
"1717",2014-12-24,-10.04,-9.14,-8.48,NA,-7.42,-6.64,NA,-5.38,-4.84,-4.26,-3.48,-2.89,-2.59,-2.32,-2.91
"1718",2014-12-25,-10.34,-9.43,-8.72,NA,-7.58,-6.76,NA,-5.47,-4.9,-4.31,-3.53,-2.93,-2.61,-2.3,-2.91
"1719",2014-12-26,-11.93,-10.25,-9.18,NA,-7.79,-6.91,NA,-5.55,-4.97,-4.37,-3.58,-2.97,-2.62,-2.32,-2.9
"1720",2014-12-27,-12.3,-11.02,-9.95,NA,-8.24,-7.18,NA,-5.66,-5.04,-4.43,-3.63,-3.01,-2.65,-2.32,-2.9
"1721",2014-12-28,-11.31,-10.53,-9.83,NA,-8.48,-7.44,NA,-5.79,-5.13,-4.49,-3.67,-3.05,-2.67,-2.32,-2.9
"1722",2014-12-29,-11.36,-10.31,-9.63,NA,-8.47,-7.54,NA,-5.93,-5.23,-4.57,-3.72,-3.09,-2.68,-2.31,-2.89
"1723",2014-12-30,-12.46,-11.08,-10.08,NA,-8.61,-7.63,NA,-6.04,-5.33,-4.65,-3.78,-3.13,-2.71,-2.32,-2.9
"1724",2014-12-31,-12.09,-11.2,-10.38,NA,-8.9,-7.84,NA,-6.16,-5.43,-4.73,-3.83,-3.17,-2.72,-2.33,-2.91
"1725",2015-01-01,-10.92,-10.54,-10.08,NA,-8.97,-7.99,NA,-6.29,-5.53,-4.82,-3.89,-3.22,-2.76,-2.33,-2.92
"1726",2015-01-02,-10.37,-10.05,-9.7,NA,-8.84,-7.99,NA,-6.39,-5.63,-4.9,-3.95,-3.26,-2.76,-2.33,-2.92
"1727",2015-01-03,-9.83,-9.6,-9.35,NA,-8.68,-7.93,NA,-6.47,-5.72,-4.98,-4.01,-3.3,-2.79,-2.33,-2.92
"1728",2015-01-04,-9.62,-9.28,-9.05,NA,-8.51,-7.85,NA,-6.51,-5.79,-5.07,-4.07,-3.35,-2.82,-2.33,-2.91
"1729",2015-01-05,-10.82,-9.88,-9.29,NA,-8.44,-7.78,NA,-6.52,-5.86,-5.14,-4.13,-3.38,-2.84,-2.33,-2.91
"1730",2015-01-06,-11.16,-10.33,-9.68,NA,-8.63,-7.85,NA,-6.56,-5.9,-5.2,-4.19,-3.44,-2.86,-2.33,-2.92
"1731",2015-01-07,-11.33,-10.48,-9.84,NA,-8.78,-7.97,NA,-6.61,-5.95,-5.25,-4.25,-3.48,-2.88,-2.33,-2.94
"1732",2015-01-08,-11.52,-10.74,-10.08,NA,-8.93,-8.08,NA,-6.67,-6,-5.31,-4.31,-3.53,-2.9,-2.33,-2.94
"1733",2015-01-09,-10.96,-10.47,-10,NA,-9.03,-8.19,NA,-6.75,-6.07,-5.36,-4.36,-3.57,-2.92,-2.34,-2.95
"1734",2015-01-10,-9.31,-9.46,-9.43,NA,-8.9,-8.19,NA,-6.82,-6.13,-5.43,-4.42,-3.62,-2.95,-2.34,-2.95
"1735",2015-01-11,-9.46,-9.09,-8.94,NA,-8.59,-8.05,NA,-6.85,-6.19,-5.49,-4.47,-3.67,-2.97,-2.34,-2.95
"1736",2015-01-12,-10.99,-10.06,-9.42,NA,-8.56,-7.96,NA,-6.84,-6.23,-5.54,-4.52,-3.71,-3.01,-2.35,-2.95
"1737",2015-01-13,-10.92,-10.23,-9.69,NA,-8.76,-8.05,NA,-6.85,-6.26,-5.59,-4.57,-3.76,-3.02,-2.36,-2.96
"1738",2015-01-14,-10.61,-10.08,-9.65,NA,-8.84,-8.13,NA,-6.9,-6.29,-5.63,-4.62,-3.8,-3.05,-2.36,-2.97
"1739",2015-01-15,-10.23,-9.83,-9.5,NA,-8.81,-8.15,NA,-6.94,-6.33,-5.67,-4.67,-3.84,-3.08,-2.36,-2.98
"1740",2015-01-16,-10.19,-9.71,-9.37,NA,-8.74,-8.12,NA,-6.97,-6.37,-5.71,-4.71,-3.89,-3.1,-2.36,-2.98
"1741",2015-01-17,-10.4,-9.81,-9.4,NA,-8.72,-8.09,NA,-6.98,-6.41,-5.75,-4.76,-3.93,-3.13,-2.36,-2.97
"1742",2015-01-18,-11.1,-10.16,-9.58,NA,-8.75,-8.12,NA,-7.01,-6.43,-5.79,-4.8,-3.97,-3.15,-2.37,-2.99
"1743",2015-01-19,-11.5,-10.64,-9.99,NA,-8.95,-8.21,NA,-7.02,-6.47,-5.82,-4.84,-4.01,-3.17,-2.38,-3
"1744",2015-01-20,-11.13,-10.51,-10.01,NA,-9.09,-8.34,NA,-7.08,-6.5,-5.86,-4.89,-4.05,-3.21,-2.38,-3.01
"1745",2015-01-21,-11.3,-10.49,-9.96,NA,-9.1,-8.38,NA,-7.14,-6.54,-5.9,-4.93,-4.09,-3.23,-2.39,-3
"1746",2015-01-22,-12.15,-11.08,-10.32,NA,-9.21,-8.45,NA,-7.18,-6.58,-5.94,-4.96,-4.13,-3.26,-2.39,-3
"1747",2015-01-23,-12.74,-11.56,-10.71,NA,-9.44,-8.59,NA,-7.24,-6.63,-5.97,-5,-4.16,-3.28,-2.39,-3.03
"1748",2015-01-24,-12.99,-11.91,-11.06,NA,-9.69,-8.77,NA,-7.32,-6.68,-6.02,-5.04,-4.2,-3.31,-2.39,-3.03
"1749",2015-01-25,-13.28,-12.06,-11.22,NA,-9.89,-8.94,NA,-7.42,-6.75,-6.07,-5.08,-4.24,-3.33,-2.39,-3.03
"1750",2015-01-26,-13.36,-12.42,-11.58,NA,-10.13,-9.12,NA,-7.52,-6.82,-6.12,-5.12,-4.28,-3.36,-2.39,-3.04
"1751",2015-01-27,-12.13,-11.69,-11.25,NA,-10.2,-9.27,NA,-7.63,-6.9,-6.19,-5.17,-4.31,-3.39,-2.39,-3.04
"1752",2015-01-28,-11.78,-11.32,-10.92,NA,-10.07,-9.26,NA,-7.73,-6.98,-6.25,-5.21,-4.35,-3.41,-2.39,-3.06
"1753",2015-01-29,-11.48,-11.03,-10.68,NA,-9.95,-9.22,NA,-7.78,-7.06,-6.32,-5.26,-4.39,-3.44,-2.39,-3.07
"1754",2015-01-30,-11.66,-11,-10.59,NA,-9.84,-9.16,NA,-7.82,-7.12,-6.38,-5.3,-4.42,-3.47,-2.41,-3.07
"1755",2015-01-31,-11.9,-11.17,-10.68,NA,-9.84,-9.14,NA,-7.84,-7.16,-6.44,-5.35,-4.46,-3.49,-2.42,-3.09
"1756",2015-02-01,-11.69,-11.11,-10.68,NA,-9.85,-9.15,NA,-7.87,-7.21,-6.49,-5.4,-4.5,-3.52,-2.41,-3.09
"1757",2015-02-02,-11.36,-10.91,-10.56,NA,-9.83,-9.15,NA,-7.9,-7.25,-6.53,-5.44,-4.54,-3.54,-2.41,-3.09
"1758",2015-02-03,-11.2,-10.76,-10.44,NA,-9.79,-9.14,NA,-7.91,-7.28,-6.58,-5.49,-4.58,-3.56,-2.41,-3.1
"1759",2015-02-04,-11.05,-10.65,-10.35,NA,-9.74,-9.12,NA,-7.95,-7.32,-6.61,-5.54,-4.62,-3.59,-2.42,-3.12
"1760",2015-02-05,-11.68,-10.88,-10.42,NA,-9.71,-9.12,NA,-7.95,-7.35,-6.65,-5.58,-4.66,-3.62,-2.42,-3.13
"1761",2015-02-06,-12.02,-11.28,-10.73,NA,-9.83,-9.15,NA,-7.99,-7.37,-6.69,-5.62,-4.7,-3.65,-2.42,-3.14
"1762",2015-02-07,-12.06,-11.32,-10.8,NA,-9.92,-9.22,NA,-8.01,-7.4,-6.73,-5.66,-4.74,-3.67,-2.42,-3.14
"1763",2015-02-08,-12.07,-11.39,-10.88,NA,-9.99,-9.29,NA,-8.05,-7.44,-6.76,-5.7,-4.78,-3.7,-2.39,-3.17
"1764",2015-02-09,-12.03,-11.47,-10.98,NA,-10.08,-9.35,NA,-8.09,-7.48,-6.8,-5.74,-4.82,-3.73,-2.41,-3.17
"1765",2015-02-10,-11.42,-11.11,-10.8,NA,-10.08,-9.39,NA,-8.14,-7.52,-6.84,-5.78,-4.85,-3.75,-2.4,-3.18
"1766",2015-02-11,-11.15,-10.86,-10.61,NA,-10.01,-9.38,NA,-8.18,-7.56,-6.88,-5.82,-4.89,-3.78,-2.43,-3.18
"1767",2015-02-12,-11.14,-10.78,-10.51,NA,-9.94,-9.35,NA,-8.21,-7.59,-6.92,-5.85,-4.92,-3.81,NA,-3.2
"1768",2015-02-13,-11.52,-11,-10.61,NA,-9.93,-9.35,NA,-8.22,-7.63,-6.95,-5.9,-4.97,-3.84,NA,-3.21
"1769",2015-02-14,-11.55,-10.98,-10.62,NA,-9.97,-9.36,NA,-8.24,-7.65,-6.99,-5.93,-5,-3.86,NA,-3.21
"1770",2015-02-15,-12.32,-11.41,-10.84,NA,-10.02,-9.39,NA,-8.27,-7.68,-7.02,-5.96,-5.03,-3.89,NA,-3.23
"1771",2015-02-16,-12.88,-11.87,-11.19,NA,-10.18,-9.47,NA,-8.29,-7.71,-7.05,-6,-5.07,-3.92,NA,-3.23
"1772",2015-02-17,-12.31,-11.77,-11.28,NA,-10.33,-9.58,NA,-8.34,-7.75,-7.09,-6.04,-5.11,-3.94,NA,-3.24
"1773",2015-02-18,-12.41,-11.71,-11.21,NA,-10.35,-9.64,NA,-8.39,-7.79,-7.12,-6.08,-5.14,-3.97,NA,-3.26
"1774",2015-02-19,-11.98,-11.63,-11.25,NA,-10.41,-9.7,NA,-8.44,-7.83,-7.16,-6.11,-5.17,-4,NA,-3.27
"1775",2015-02-20,-11.91,-11.44,-11.09,NA,-10.38,-9.73,NA,-8.48,-7.87,-7.2,-6.15,-5.2,-4.02,NA,-3.28
"1776",2015-02-21,-12.58,-11.76,-11.22,NA,-10.41,-9.73,NA,-8.52,-7.91,-7.23,-6.18,-5.24,-4.05,NA,-3.3
"1777",2015-02-22,-12.76,-12,-11.45,NA,-10.53,-9.81,NA,-8.56,-7.94,-7.27,-6.21,-5.27,-4.06,NA,-3.3
"1778",2015-02-23,-12.48,-11.98,-11.51,NA,-10.61,-9.88,NA,-8.61,-7.98,-7.3,-6.25,-5.31,-4.1,NA,-3.3
"1779",2015-02-24,-11.73,-11.41,-11.18,NA,-10.56,-9.9,NA,-8.65,-8.02,-7.34,-6.28,-5.33,-4.13,NA,-3.33
"1780",2015-02-25,-11.84,-11.37,-11.06,NA,-10.45,-9.85,NA,-8.68,-8.06,-7.38,-6.31,-5.37,-4.15,NA,-3.33
"1781",2015-02-26,-11.77,-11.33,-11.01,NA,-10.41,-9.82,NA,-8.68,-8.09,-7.41,-6.35,-5.4,-4.18,NA,-3.35
"1782",2015-02-27,-11.36,-11.15,-10.92,NA,-10.37,-9.79,NA,-8.69,-8.12,-7.45,-6.39,-5.43,-4.2,NA,-3.37
"1783",2015-02-28,-11.07,-10.86,-10.69,NA,-10.27,-9.75,NA,-8.69,-8.13,-7.48,-6.42,-5.46,-4.23,NA,-3.37
"1784",2015-03-01,-11.05,-10.83,-10.64,NA,-10.18,-9.68,NA,-8.69,-8.16,-7.49,-6.45,-5.49,-4.26,NA,-3.37
"1785",2015-03-02,-10.48,-10.4,-10.35,NA,-10.08,-9.63,NA,-8.69,-8.16,-7.52,-6.48,-5.53,-4.27,NA,-3.4
"1786",2015-03-03,-11.18,-10.71,-10.41,NA,-9.98,-9.54,NA,-8.66,-8.15,-7.53,-6.51,-5.55,-4.3,NA,-3.4
"1787",2015-03-04,-10.7,-10.51,-10.35,NA,-9.97,-9.52,NA,-8.65,-8.16,-7.55,-6.53,-5.59,-4.33,NA,-3.42
"1788",2015-03-05,-11.99,-11.05,-10.54,NA,-9.94,-9.48,NA,-8.62,-8.15,-7.54,-6.55,-5.61,-4.35,NA,-3.42
"1789",2015-03-06,-11.17,-11.12,-10.88,NA,-10.17,-9.57,NA,-8.61,-8.15,-7.56,-6.58,-5.64,-4.38,NA,-3.44
"1790",2015-03-07,-10,-10.19,-10.26,NA,-10.05,-9.58,NA,-8.63,-8.16,-7.56,-6.6,-5.66,-4.4,NA,-3.45
"1791",2015-03-08,-8.7,-9.34,-9.68,NA,-9.77,-9.45,NA,-8.64,-8.16,-7.59,-6.61,-5.7,-4.42,NA,-3.47
"1792",2015-03-09,-7.72,-8.38,-8.89,NA,-9.36,-9.21,NA,-8.6,-8.16,-7.6,-6.64,-5.72,-4.45,NA,-3.48
"1793",2015-03-10,-7.55,-8.09,-8.52,NA,-8.98,-8.94,NA,-8.52,-8.14,-7.6,-6.66,-5.74,-4.48,NA,-3.5
"1794",2015-03-11,-7.3,-7.7,-8.13,NA,-8.69,-8.7,NA,-8.41,-8.1,-7.59,-6.67,-5.77,-4.49,NA,-3.51
"1795",2015-03-12,-8.82,-8.48,-8.43,NA,-8.56,-8.52,NA,-8.3,-8.04,-7.57,-6.69,-5.79,-4.52,NA,-3.51
"1796",2015-03-13,-9.19,-9,-8.89,NA,-8.72,-8.53,NA,-8.21,-7.99,-7.53,-6.7,-5.8,-4.54,NA,-3.53
"1797",2015-03-14,-9.07,-8.89,-8.87,NA,-8.81,-8.58,NA,-8.17,-7.94,-7.51,-6.7,-5.83,-4.56,NA,-3.54
"1798",2015-03-15,-10.79,-9.71,-9.23,NA,-8.86,-8.59,NA,-8.14,-7.9,-7.49,-6.69,-5.85,-4.59,NA,-3.56
"1799",2015-03-16,-11.95,-10.84,-10.11,NA,-9.23,-8.74,NA,-8.13,-7.88,-7.46,-6.69,-5.86,-4.6,NA,-3.56
"1800",2015-03-17,-11.04,-10.66,-10.29,NA,-9.55,-8.98,NA,-8.18,-7.86,-7.44,-6.7,-5.86,-4.63,NA,-3.57
"1801",2015-03-18,-9.65,-9.82,-9.84,NA,-9.53,-9.06,NA,-8.23,-7.88,-7.45,-6.7,-5.88,-4.64,NA,-3.59
"1802",2015-03-19,-8.64,-9.01,-9.24,NA,-9.29,-8.97,NA,-8.26,-7.91,-7.45,-6.7,-5.9,-4.67,NA,-3.6
"1803",2015-03-20,-8.16,-8.55,-8.81,NA,-9,-8.8,NA,-8.24,-7.91,-7.45,-6.7,-5.91,-4.69,NA,-3.61
"1804",2015-03-21,-7.35,-7.85,-8.28,NA,-8.72,-8.63,NA,-8.21,-7.91,-7.45,-6.71,-5.91,-4.71,NA,-3.64
"1805",2015-03-22,-8.02,-7.89,-8.06,NA,-8.43,-8.42,NA,-8.13,-7.88,-7.44,-6.71,-5.93,-4.73,NA,-3.63
"1806",2015-03-23,-8.47,-8.48,-8.47,NA,-8.44,-8.31,NA,-8.05,-7.85,-7.44,-6.72,-5.94,-4.74,NA,-3.66
"1807",2015-03-24,-8.56,-8.43,-8.42,NA,-8.44,-8.29,NA,-8,-7.81,-7.42,-6.72,-5.94,-4.77,NA,-3.67
"1808",2015-03-25,-9,-8.62,-8.49,NA,-8.44,-8.26,NA,-7.94,-7.77,-7.39,-6.73,-5.95,-4.77,NA,-3.67
"1809",2015-03-26,-7.98,-8.31,-8.48,NA,-8.48,-8.27,NA,-7.91,-7.73,-7.38,-6.72,-5.97,-4.8,NA,-3.7
"1810",2015-03-27,-8.12,-7.99,-8.08,NA,-8.3,-8.19,NA,-7.88,-7.7,-7.35,-6.7,-5.97,-4.81,NA,-3.7
"1811",2015-03-28,-8.25,-8.34,-8.35,NA,-8.3,-8.13,NA,-7.83,-7.67,-7.32,-6.7,-5.97,-4.83,NA,-3.71
"1812",2015-03-29,-7.88,-7.93,-8.06,NA,-8.23,-8.1,NA,-7.8,-7.63,-7.3,-6.7,-5.97,-4.84,NA,-3.73
"1813",2015-03-30,-8.29,-8.16,-8.15,NA,-8.19,-8.04,NA,-7.76,-7.6,-7.28,-6.69,-5.97,-4.87,NA,-3.73
"1814",2015-03-31,-7.86,-8.03,-8.14,NA,-8.19,-8.03,NA,-7.72,-7.58,-7.26,-6.67,-5.98,-4.88,NA,-3.75
"1815",2015-04-01,-9.03,-8.41,-8.19,NA,-8.11,-7.96,NA,-7.69,-7.55,-7.23,-6.66,-6,-4.88,NA,-3.76
"1816",2015-04-02,-9.34,-8.97,-8.68,NA,-8.29,-8,NA,-7.65,-7.52,-7.21,-6.66,-5.99,-4.9,NA,-3.77
"1817",2015-04-03,-8.33,-8.5,-8.53,NA,-8.38,-8.08,NA,-7.64,-7.49,-7.18,-6.65,-5.99,-4.91,NA,-3.79
"1818",2015-04-04,-7.98,-8.09,-8.18,NA,-8.24,-8.04,NA,-7.65,-7.48,-7.17,-6.63,-5.99,-4.93,NA,-3.8
"1819",2015-04-05,-8.15,-8.09,-8.11,NA,-8.13,-7.97,NA,-7.63,-7.46,-7.16,-6.63,-5.99,-4.94,NA,-3.81
"1820",2015-04-06,-8.77,-8.4,-8.26,NA,-8.13,-7.92,NA,-7.6,-7.44,-7.13,-6.62,-5.99,-4.94,NA,-3.83
"1821",2015-04-07,-9.09,-8.75,-8.54,NA,-8.24,-7.96,NA,-7.57,-7.41,-7.12,-6.61,-5.98,-4.97,NA,-3.83
"1822",2015-04-08,-7.54,-8.06,-8.28,NA,-8.27,-8,NA,-7.57,-7.4,-7.1,-6.6,-5.98,-4.97,NA,-3.84
"1823",2015-04-09,-5.44,-6.56,-7.3,NA,-7.94,-7.89,NA,-7.57,-7.39,-7.1,-6.6,-5.98,-4.98,NA,-3.86
"1824",2015-04-10,-4.72,-5.63,-6.42,NA,-7.4,-7.58,NA,-7.51,-7.37,-7.08,-6.58,-5.98,-4.99,NA,-3.87
"1825",2015-04-11,-5.26,-5.62,-6.11,NA,-6.98,-7.25,NA,-7.4,-7.33,-7.06,-6.57,-5.98,-5.01,NA,-3.88
"1826",2015-04-12,-4.74,-5.54,-6.11,NA,-6.83,-7.04,NA,-7.27,-7.27,-7.03,-6.56,-5.98,-5.01,NA,-3.9
"1827",2015-04-13,-3.9,-4.84,-5.6,NA,-6.58,-6.86,NA,-7.15,-7.19,-6.99,-6.55,-5.98,-5.02,NA,-3.91
"1828",2015-04-14,-3.62,-4.5,-5.24,NA,-6.29,-6.64,NA,-7.02,-7.11,-6.93,-6.53,-5.97,-5.02,NA,-3.91
"1829",2015-04-15,-2.77,-3.96,-4.85,NA,-6.03,-6.42,NA,-6.9,-7.02,-6.88,-6.51,-5.96,-5.03,NA,-3.93
"1830",2015-04-16,-3.36,-3.87,-4.5,NA,-5.67,-6.16,NA,-6.75,-6.92,-6.82,-6.49,-5.95,-5.05,NA,-3.94
"1831",2015-04-17,-3.89,-4.21,-4.66,NA,-5.57,-5.97,NA,-6.6,-6.82,-6.75,-6.46,-5.94,-5.05,NA,-3.94
"1832",2015-04-18,-4.48,-4.6,-4.89,NA,-5.55,-5.87,NA,-6.46,-6.71,-6.67,-6.44,-5.94,-5.05,NA,-3.96
"1833",2015-04-19,-5.1,-5.12,-5.24,NA,-5.63,-5.84,NA,-6.34,-6.6,-6.59,-6.4,-5.92,-5.06,NA,-3.97
"1834",2015-04-20,-4.9,-5.06,-5.29,NA,-5.72,-5.86,NA,-6.26,-6.51,-6.51,-6.37,-5.92,-5.07,NA,-3.97
"1835",2015-04-21,-4.43,-4.9,-5.24,NA,-5.71,-5.85,NA,-6.2,-6.43,-6.44,-6.32,-5.89,-5.08,NA,-3.98
"1836",2015-04-22,-3.35,-4.23,-4.84,NA,-5.58,-5.78,NA,-6.14,-6.36,-6.37,-6.27,-5.88,-5.08,NA,-4
"1837",2015-04-23,-2.44,-3.43,-4.22,NA,-5.28,-5.61,NA,-6.06,-6.29,-6.3,-6.23,-5.85,-5.09,NA,-4.01
"1838",2015-04-24,-1.73,-2.72,-3.59,NA,-4.86,-5.33,NA,-5.95,-6.21,-6.24,-6.19,-5.84,-5.08,NA,-4.02
"1839",2015-04-25,-2.81,-2.93,-3.38,NA,-4.48,-5.02,NA,-5.8,-6.12,-6.17,-6.14,-5.81,-5.08,NA,-4.04
"1840",2015-04-26,-3.14,-3.44,-3.77,NA,-4.47,-4.86,NA,-5.63,-6,-6.08,-6.09,-5.79,-5.08,NA,-4.04
"1841",2015-04-27,-3.56,-3.61,-3.84,NA,-4.47,-4.8,NA,-5.5,-5.88,-6,-6.05,-5.75,-5.08,NA,-4.04
"1842",2015-04-28,-3.79,-3.85,-4.05,NA,-4.52,-4.77,NA,-5.4,-5.78,-5.91,-5.99,-5.73,-5.08,NA,-4.04
"1843",2015-04-29,-3.91,-4.03,-4.19,NA,-4.57,-4.76,NA,-5.31,-5.68,-5.82,-5.94,-5.71,-5.08,NA,-4.06
"1844",2015-04-30,-3.36,-3.6,-3.94,NA,-4.54,-4.76,NA,-5.25,-5.61,-5.74,-5.88,-5.67,-5.08,NA,-4.07
"1845",2015-05-01,-3.94,-3.95,-4.09,NA,-4.51,-4.71,NA,-5.2,-5.54,-5.67,-5.83,-5.64,-5.08,NA,-4.07
"1846",2015-05-02,-3.99,-4.12,-4.26,NA,-4.58,-4.71,NA,-5.14,-5.47,-5.6,-5.78,-5.61,-5.08,NA,-4.08
"1847",2015-05-03,-3.77,-3.97,-4.19,NA,-4.59,-4.72,NA,-5.11,-5.42,-5.54,-5.72,-5.57,-5.09,NA,-4.11
"1848",2015-05-04,-3.53,-3.84,-4.11,NA,-4.55,-4.69,NA,-5.07,-5.37,-5.48,-5.68,-5.54,-5.06,NA,-4.11
"1849",2015-05-05,-3.2,-3.54,-3.88,NA,-4.44,-4.63,NA,-5.04,-5.33,-5.44,-5.62,-5.5,-5.05,NA,-4.11
"1850",2015-05-06,-3.33,-3.54,-3.8,NA,-4.33,-4.54,NA,-4.98,-5.28,-5.38,-5.58,-5.47,-5.05,NA,-4.11
"1851",2015-05-07,-3.55,-3.68,-3.86,NA,-4.3,-4.47,NA,-4.93,-5.23,-5.34,-5.54,-5.44,-5.05,NA,-4.12
"1852",2015-05-08,-3.28,-3.55,-3.8,NA,-4.28,-4.43,NA,-4.86,-5.18,-5.3,-5.49,-5.4,-5.03,NA,-4.13
"1853",2015-05-09,-2.76,-3.13,-3.5,NA,-4.13,-4.36,NA,-4.81,-5.13,-5.24,-5.44,-5.37,-5.02,NA,-4.14
"1854",2015-05-10,-2.63,-2.98,-3.33,NA,-3.96,-4.22,NA,-4.75,-5.07,-5.2,-5.41,-5.34,-5.02,NA,-4.14
"1855",2015-05-11,-1.77,-2.39,-2.91,NA,-3.74,-4.06,NA,-4.66,-5.01,-5.14,-5.37,-5.31,-5.02,NA,-4.14
"1856",2015-05-12,-0.59,-1.5,-2.27,NA,-3.39,-3.83,NA,-4.55,-4.93,-5.09,-5.32,-5.27,-5,NA,-4.15
"1857",2015-05-13,0.07,-0.81,-1.62,NA,-2.99,-3.54,NA,-4.42,-4.85,-5.02,-5.28,-5.24,-4.99,NA,-4.17
"1858",2015-05-14,0.15,-0.59,-1.29,NA,-2.64,-3.24,NA,-4.25,-4.74,-4.95,-5.24,-5.21,-4.99,NA,-4.18
"1859",2015-05-15,-0.76,-0.8,-1.28,NA,-2.44,-3.04,NA,-4.09,-4.63,-4.87,-5.19,-5.17,-4.97,NA,-4.17
"1860",2015-05-16,-1.22,-1.5,-1.77,NA,-2.48,-2.94,NA,-3.95,-4.51,-4.78,-5.14,-5.14,-4.95,NA,-4.18
"1861",2015-05-17,0.73,-0.64,-1.4,NA,-2.44,-2.87,NA,-3.83,-4.41,-4.7,-5.1,-5.11,-4.95,NA,-4.18
"1862",2015-05-18,1.65,0.14,-0.73,NA,-2.05,-2.71,NA,-3.73,-4.31,-4.61,-5.03,-5.07,-4.93,NA,-4.18
"1863",2015-05-19,0.3,0.06,-0.41,NA,-1.73,-2.45,NA,-3.6,-4.21,-4.52,-4.98,-5.04,-4.91,NA,-4.18
"1864",2015-05-20,0.16,-0.16,-0.68,NA,-1.72,-2.31,NA,-3.46,-4.1,-4.44,-4.92,-5,-4.91,NA,-4.19
"1865",2015-05-21,-0.25,-0.22,-0.6,NA,-1.59,-2.21,NA,-3.33,-3.99,-4.35,-4.86,-4.96,-4.89,NA,-4.2
"1866",2015-05-22,-0.16,-0.37,-0.69,NA,-1.65,-2.16,NA,-3.23,-3.89,-4.26,-4.8,-4.93,-4.88,NA,-4.2
"1867",2015-05-23,0.6,-0.22,-0.74,NA,-1.66,-2.13,NA,-3.15,-3.8,-4.17,-4.73,-4.88,-4.86,NA,-4.21
"1868",2015-05-24,2.06,0.4,-0.43,NA,-1.46,-1.71,NA,-3.05,-3.71,-4.09,-4.67,-4.84,-4.85,NA,-4.21
"1869",2015-05-25,1.29,0.51,-0.13,NA,-1.03,-1.33,NA,-2.78,-3.59,-4.01,-4.61,-4.8,-4.83,NA,-4.21
"1870",2015-05-26,0.08,0.13,-0.14,NA,-0.98,-1.47,NA,-2.64,-3.43,-3.9,-4.55,-4.75,-4.81,NA,-4.21
"1871",2015-05-27,-0.28,-0.14,-0.3,NA,-1.08,-1.53,NA,-2.58,-3.33,-3.79,-4.48,-4.7,-4.81,NA,-4.2
