"Date.Depth","X0","X0.75","X1.75","X2.75","X3.75","X4.75","X5.75","X6.75","X7.75","X8.75","X9.75","X10.75","X11.75","X12.75","X13.75","X14.75","X15.75","X16.75","X17.75","X18.75","X20.75","X22.75","X24.75","X26.75"
2018-08-03,11.5019,1.448,-1.6794,-3.0977,-4.1721,-4.9219,-5.4193,-5.6956,-5.8344,-5.9095,-5.9668,-6.0434,-6.1591,-6.2859,-6.4346,-6.599,-6.7583,-6.8887,-7.0365,-7.1662,-7.3862,-7.5893,-7.7177,-7.8508
2018-08-04,11.9605,1.5203,-1.6699,-3.076,-4.1467,-4.899,-5.4022,-5.6838,-5.8284,-5.9081,-5.9677,-6.0457,-6.1615,-6.2879,-6.4357,-6.5993,-6.7585,-6.8885,-7.0364,-7.1656,-7.3854,-7.5888,-7.7173,-7.8502
2018-08-05,12.4429,1.6823,-1.6439,-3.0455,-4.1152,-4.8716,-5.3824,-5.6723,-5.8225,-5.9065,-5.9688,-6.0477,-6.1638,-6.2902,-6.4369,-6.6001,-6.7586,-6.8885,-7.0358,-7.1649,-7.3848,-7.5879,-7.7167,-7.85
2018-08-06,13.7408,1.8436,-1.6157,-3.0139,-4.0836,-4.8445,-5.3626,-5.6603,-5.8166,-5.9054,-5.9697,-6.0498,-6.1665,-6.2923,-6.4387,-6.6008,-6.7591,-6.8882,-7.0354,-7.1645,-7.3839,-7.5873,-7.716,-7.8495
2018-08-07,9.4087,1.8414,-1.6,-2.9895,-4.0571,-4.8215,-5.3449,-5.6488,-5.8106,-5.9036,-5.97,-6.052,-6.1687,-6.2938,-6.4399,-6.6018,-6.7594,-6.8882,-7.0348,-7.1639,-7.3833,-7.5867,-7.7157,-7.8488
2018-08-08,13.3384,1.8144,-1.5803,-2.9633,-4.0294,-4.7961,-5.3264,-5.6368,-5.8043,-5.9015,-5.9708,-6.0534,-6.1709,-6.2961,-6.4413,-6.6025,-6.7598,-6.888,-7.0346,-7.1631,-7.3826,-7.586,-7.7147,-7.8484
2018-08-09,15.2088,1.8877,-1.5623,-2.9383,-4.0027,-4.7721,-5.3083,-5.625,-5.7978,-5.8996,-5.9713,-6.0552,-6.1734,-6.2982,-6.4428,-6.6033,-6.7599,-6.888,-7.0345,-7.1625,-7.382,-7.5854,-7.7141,-7.848
2018-08-10,14.0339,1.9703,-1.5526,-2.9185,-3.9794,-4.7511,-5.2917,-5.613,-5.7913,-5.8971,-5.9715,-6.057,-6.1755,-6.2998,-6.4442,-6.6038,-6.7602,-6.8878,-7.034,-7.1621,-7.3816,-7.5847,-7.7135,-7.8474
2018-08-11,16.5218,2.0765,-1.5353,-2.8947,-3.9535,-4.7276,-5.2741,-5.6011,-5.7848,-5.8949,-5.9719,-6.0585,-6.1775,-6.3017,-6.4458,-6.6044,-6.7603,-6.8877,-7.0337,-7.1611,-7.3811,-7.5841,-7.7129,-7.8472
2018-08-12,16.4422,2.3081,-1.5018,-2.8617,-3.9214,-4.6995,-5.2532,-5.5892,-5.7776,-5.8924,-5.972,-6.0604,-6.1798,-6.3038,-6.4469,-6.6053,-6.7607,-6.888,-7.0331,-7.1611,-7.3802,-7.5833,-7.7122,-7.8465
2018-08-13,17.3628,2.5043,-1.4806,-2.8356,-3.8946,-4.6753,-5.235,-5.5768,-5.771,-5.89,-5.972,-6.0617,-6.182,-6.3058,-6.4482,-6.6062,-6.7607,-6.8877,-7.033,-7.1601,-7.3798,-7.5825,-7.7116,-7.8462
2018-08-14,16.283,2.7004,-1.4606,-2.8108,-3.8686,-4.6517,-5.2165,-5.5646,-5.7641,-5.8872,-5.9718,-6.0633,-6.1838,-6.3076,-6.4497,-6.607,-6.7613,-6.8878,-7.0327,-7.16,-7.3792,-7.5821,-7.711,-7.8456
2018-08-15,15.5783,2.8676,-1.4414,-2.7869,-3.8432,-4.6291,-5.1988,-5.5529,-5.7576,-5.8845,-5.9712,-6.0644,-6.1855,-6.3094,-6.4511,-6.608,-6.7617,-6.8876,-7.0322,-7.1595,-7.3786,-7.5815,-7.7106,-7.8451
2018-08-16,14.5326,2.8823,-1.4413,-2.7746,-3.8265,-4.6127,-5.1851,-5.5412,-5.7501,-5.8816,-5.9708,-6.0657,-6.1875,-6.3111,-6.4525,-6.6088,-6.7617,-6.8877,-7.0319,-7.1591,-7.378,-7.5811,-7.7099,-7.8444
2018-08-17,7.3853,3.006,-1.3914,-2.7328,-3.7884,-4.5816,-5.1612,-5.5292,-5.7434,-5.8789,-5.9698,-6.067,-6.1885,-6.3125,-6.4536,-6.6092,-6.7625,-6.888,-7.0316,-7.159,-7.3767,-7.5804,-7.71,-7.8436
2018-08-18,8.9853,2.8364,-1.3754,-2.7111,-3.7649,-4.5596,-5.1438,-5.5167,-5.7358,-5.8755,-5.9693,-6.0681,-6.1905,-6.3143,-6.455,-6.6101,-6.7626,-6.8878,-7.0315,-7.1585,-7.3761,-7.5796,-7.7091,-7.8433
2018-08-19,8.9438,2.7615,-1.3408,-2.6789,-3.7343,-4.5323,-5.123,-5.5033,-5.7283,-5.8721,-5.9683,-6.069,-6.1925,-6.3161,-6.4566,-6.6118,-6.763,-6.8879,-7.0309,-7.1579,-7.3755,-7.579,-7.7086,-7.8425
2018-08-20,8.5545,2.4698,-1.3573,-2.6767,-3.7243,-4.5214,-5.1132,-5.4917,-5.7205,-5.8683,-5.9676,-6.0692,-6.1941,-6.3176,-6.4576,-6.612,-6.7635,-6.8879,-7.0308,-7.1575,-7.375,-7.5786,-7.7079,-7.842
2018-08-21,9.623,2.3907,-1.3328,-2.6507,-3.698,-4.4976,-5.0942,-5.4799,-5.7132,-5.8648,-5.9664,-6.0701,-6.195,-6.3191,-6.4589,-6.6127,-6.7637,-6.888,-7.0305,-7.157,-7.3744,-7.5777,-7.7074,-7.8414
2018-08-22,9.3309,2.3567,-1.3011,-2.6206,-3.6694,-4.4718,-5.074,-5.4678,-5.7059,-5.8614,-5.9657,-6.0714,-6.1975,-6.3209,-6.4604,-6.6138,-6.7639,-6.8881,-7.0301,-7.1565,-7.3738,-7.577,-7.7068,-7.841
2018-08-23,8.2419,2.2952,-1.2865,-2.6006,-3.6476,-4.4516,-5.0575,-5.4554,-5.6978,-5.8577,-5.9641,-6.0716,-6.1986,-6.3224,-6.4617,-6.615,-6.7644,-6.8882,-7.0299,-7.1563,-7.3734,-7.5764,-7.7065,-7.8405
2018-08-24,8.1729,2.3402,-1.2519,-2.5686,-3.6175,-4.4244,-5.0364,-5.4425,-5.6899,-5.8538,-5.9627,-6.0721,-6.2,-6.3239,-6.4626,-6.6157,-6.7651,-6.8881,-7.0296,-7.156,-7.3728,-7.5757,-7.7056,-7.84
2018-08-25,6.8193,2.3026,-1.2373,-2.5483,-3.5954,-4.404,-5.0197,-5.4304,-5.6822,-5.8498,-5.961,-6.0722,-6.2009,-6.3254,-6.4642,-6.6167,-6.7653,-6.8882,-7.0295,-7.1557,-7.3716,-7.5754,-7.7051,-7.8392
2018-08-26,9.7656,2.1669,-1.2466,-2.5423,-3.5834,-4.3916,-5.0088,-5.4193,-5.6748,-5.8457,-5.9599,-6.0724,-6.2026,-6.3268,-6.4655,-6.6174,-6.7659,-6.8884,-7.0295,-7.1549,-7.3714,-7.5746,-7.7045,-7.8391
2018-08-27,12.0425,2.1589,-1.2327,-2.5222,-3.5617,-4.371,-4.9919,-5.4075,-5.6669,-5.8418,-5.9584,-6.072,-6.2036,-6.3283,-6.4667,-6.6182,-6.7662,-6.8884,-7.0291,-7.1541,-7.3709,-7.5738,-7.7035,-7.8387
2018-08-28,12.3747,2.1456,-1.2274,-2.5082,-3.5441,-4.354,-4.9776,-5.3952,-5.6585,-5.8374,-5.9567,-6.0727,-6.2051,-6.3299,-6.468,-6.6188,-6.7665,-6.8883,-7.0292,-7.1539,-7.3706,-7.5735,-7.7032,-7.838
2018-08-29,14.2979,2.2226,-1.2111,-2.4876,-3.5223,-4.3329,-4.9605,-5.3834,-5.6511,-5.8334,-5.9551,-6.0726,-6.2062,-6.3311,-6.469,-6.6196,-6.7668,-6.8888,-7.0291,-7.1533,-7.3703,-7.5728,-7.7026,-7.8378
2018-08-30,11.1669,2.2984,-1.2212,-2.4831,-3.5121,-4.3223,-4.9502,-5.3726,-5.6436,-5.8289,-5.953,-6.0727,-6.2067,-6.3324,-6.4702,-6.62,-6.7673,-6.8888,-7.0285,-7.1534,-7.3693,-7.572,-7.7022,-7.837
2018-08-31,8.7867,2.4942,-1.201,-2.46,-3.4882,-4.3007,-4.9324,-5.3604,-5.6353,-5.8245,-5.9509,-6.0727,-6.208,-6.3338,-6.4713,-6.6208,-6.7676,-6.8889,-7.0287,-7.1529,-7.3687,-7.5715,-7.7017,-7.8364
2018-09-01,4.1053,2.6276,-1.1403,-2.413,-3.448,-4.2657,-4.9047,-5.347,-5.6268,-5.8202,-5.9487,-6.0734,-6.2095,-6.3353,-6.473,-6.6221,-6.7682,-6.889,-7.0281,-7.1533,-7.3676,-7.5712,-7.7012,-7.8355
2018-09-02,4.2063,2.193,-1.1626,-2.4161,-3.4429,-4.2594,-4.8979,-5.3362,-5.6191,-5.8152,-5.9465,-6.0721,-6.2095,-6.3358,-6.4734,-6.6224,-6.7686,-6.889,-7.028,-7.1529,-7.3674,-7.5704,-7.7009,-7.835
2018-09-03,4.3498,1.863,-1.1587,-2.4035,-3.4267,-4.2436,-4.8839,-5.3246,-5.6111,-5.8109,-5.9439,-6.0717,-6.21,-6.3368,-6.4746,-6.623,-6.7688,-6.8896,-7.0278,-7.1524,-7.3669,-7.5698,-7.7001,-7.8345
2018-09-04,2.3011,1.6615,-1.1331,-2.3773,-3.4011,-4.2202,-4.8649,-5.3126,-5.603,-5.8058,-5.9416,-6.0714,-6.2108,-6.3379,-6.4754,-6.624,-6.7692,-6.8894,-7.0274,-7.1521,-7.3663,-7.5694,-7.6997,-7.834
2018-09-05,4.1911,1.359,-1.1608,-2.3853,-3.4001,-4.2165,-4.8601,-5.3024,-5.5952,-5.8013,-5.9396,-6.071,-6.2117,-6.3391,-6.4764,-6.6246,-6.7696,-6.8894,-7.0275,-7.1515,-7.3655,-7.5686,-7.699,-7.8336
2018-09-06,3.4767,1.2871,-1.1353,-2.3596,-3.3749,-4.1928,-4.8405,-5.29,-5.5868,-5.7964,-5.937,-6.0706,-6.2123,-6.34,-6.4778,-6.6255,-6.7701,-6.8895,-7.0273,-7.1513,-7.3653,-7.5682,-7.6985,-7.8328
2018-09-07,1.5617,1.243,-1.0958,-2.3245,-3.3424,-4.1639,-4.8172,-5.2779,-5.5786,-5.7913,-5.9342,-6.0697,-6.2127,-6.3409,-6.4782,-6.6258,-6.7703,-6.8898,-7.027,-7.1512,-7.3645,-7.5675,-7.6981,-7.8322
2018-09-08,1.9394,1.085,-1.0731,-2.3009,-3.319,-4.1417,-4.7985,-5.2645,-5.5699,-5.7867,-5.9315,-6.069,-6.2133,-6.3421,-6.4797,-6.6275,-6.771,-6.8897,-7.0269,-7.1507,-7.364,-7.5668,-7.6973,-7.8318
2018-09-09,2.507,0.9452,-1.0715,-2.2897,-3.3042,-4.127,-4.786,-5.2534,-5.5614,-5.7817,-5.9288,-6.0681,-6.2137,-6.3427,-6.4802,-6.6281,-6.7715,-6.89,-7.0269,-7.1504,-7.3635,-7.5662,-7.6966,-7.8315
2018-09-10,2.8071,0.857,-1.0803,-2.2858,-3.295,-4.1166,-4.776,-5.2423,-5.5536,-5.7762,-5.926,-6.0666,-6.2139,-6.3438,-6.481,-6.6284,-6.7718,-6.8903,-7.0268,-7.1501,-7.3629,-7.5658,-7.6963,-7.831
2018-09-11,1.1131,0.833,-1.0576,-2.2618,-3.271,-4.0943,-4.7574,-5.2306,-5.5453,-5.7714,-5.923,-6.0662,-6.2141,-6.3445,-6.4822,-6.629,-6.7721,-6.8904,-7.0266,-7.1497,-7.3624,-7.5651,-7.6956,-7.8303
2018-09-12,1.6587,0.7715,-1.0385,-2.2406,-3.249,-4.0731,-4.7397,-5.218,-5.5368,-5.7665,-5.9202,-6.0654,-6.2146,-6.3453,-6.4831,-6.6302,-6.7726,-6.8904,-7.0265,-7.1494,-7.3618,-7.5646,-7.6949,-7.8298
2018-09-13,4.0565,0.71,-1.0236,-2.2218,-3.2291,-4.0534,-4.7232,-5.206,-5.5281,-5.7611,-5.9173,-6.0639,-6.2149,-6.3462,-6.4837,-6.6308,-6.7731,-6.8909,-7.0265,-7.1492,-7.3617,-7.5639,-7.6944,-7.8292
2018-09-14,3.8847,0.6803,-1.0208,-2.2109,-3.2147,-4.0393,-4.7103,-5.1951,-5.5198,-5.7557,-5.9142,-6.0631,-6.2153,-6.3468,-6.4846,-6.6314,-6.7735,-6.891,-7.0262,-7.1489,-7.3611,-7.5634,-7.694,-7.8289
2018-09-15,1.9958,0.6413,-1.0253,-2.2041,-3.2036,-4.0278,-4.6994,-5.1843,-5.512,-5.7504,-5.9113,-6.0617,-6.215,-6.3474,-6.4855,-6.632,-6.7739,-6.891,-7.0263,-7.1486,-7.3608,-7.563,-7.6934,-7.8283
2018-09-16,2.155,0.6021,-1.0283,-2.1973,-3.1923,-4.0157,-4.6885,-5.1736,-5.5036,-5.7449,-5.908,-6.0605,-6.2152,-6.3482,-6.4864,-6.6325,-6.7745,-6.8912,-7.0262,-7.1483,-7.36,-7.5626,-7.693,-7.8275
2018-09-17,0.9093,0.6328,-1.0163,-2.1808,-3.174,-3.9979,-4.6724,-5.1625,-5.4954,-5.7396,-5.9045,-6.0593,-6.2154,-6.3488,-6.4869,-6.633,-6.7749,-6.8915,-7.0262,-7.1481,-7.3595,-7.5619,-7.6922,-7.8269
2018-09-18,0.7066,0.6621,-1.0009,-2.1623,-3.1542,-3.9788,-4.6562,-5.1508,-5.487,-5.7342,-5.9015,-6.0578,-6.215,-6.3492,-6.4877,-6.634,-6.7752,-6.8917,-7.0261,-7.148,-7.359,-7.5612,-7.6918,-7.8263
2018-09-19,1.3645,0.641,-0.9943,-2.1495,-3.1387,-3.9631,-4.6423,-5.1391,-5.4788,-5.7289,-5.8981,-6.0563,-6.2151,-6.3497,-6.4886,-6.6348,-6.7757,-6.8917,-7.0259,-7.1476,-7.3584,-7.5605,-7.691,-7.8264
2018-09-20,-0.2503,0.5874,-0.998,-2.1437,-3.1282,-3.9521,-4.6318,-5.1287,-5.4703,-5.7228,-5.8949,-6.0547,-6.215,-6.3503,-6.4893,-6.6352,-6.7762,-6.892,-7.0258,-7.1475,-7.358,-7.5601,-7.6907,-7.8256
2018-09-21,0.9793,0.5335,-0.9831,-2.1256,-3.1091,-3.9332,-4.6151,-5.1173,-5.4618,-5.7176,-5.8914,-6.0528,-6.2146,-6.3505,-6.4899,-6.6358,-6.7764,-6.8923,-7.0258,-7.1473,-7.3578,-7.5595,-7.6901,-7.8247
2018-09-22,0.5358,0.4718,-1.0027,-2.1308,-3.1072,-3.929,-4.61,-5.1072,-5.4538,-5.7121,-5.8874,-6.0514,-6.2146,-6.3509,-6.49,-6.6359,-6.7768,-6.8924,-7.0257,-7.147,-7.3573,-7.5591,-7.6896,-7.8245
2018-09-23,1.0377,0.4061,-0.9849,-2.1107,-3.0866,-3.9089,-4.5928,-5.0959,-5.4455,-5.7061,-5.8843,-6.0496,-6.2141,-6.3514,-6.4911,-6.6364,-6.7771,-6.8924,-7.0256,-7.1468,-7.3566,-7.5583,-7.689,-7.8239
2018-09-24,0.6971,0.3479,-0.9852,-2.1035,-3.0751,-3.8969,-4.5816,-5.0855,-5.4373,-5.7009,-5.8806,-6.0477,-6.2137,-6.3519,-6.4915,-6.6371,-6.7777,-6.8928,-7.0257,-7.1466,-7.3562,-7.558,-7.6885,-7.8235
2018-09-25,0.0961,0.3409,-0.9669,-2.0836,-3.0544,-3.8768,-4.5641,-5.0737,-5.4287,-5.6949,-5.877,-6.0461,-6.2132,-6.3519,-6.492,-6.6376,-6.7779,-6.8929,-7.0255,-7.1461,-7.3557,-7.5571,-7.6877,-7.8229
2018-09-26,1.3807,0.3427,-0.9483,-2.0636,-3.0341,-3.8565,-4.5466,-5.062,-5.4203,-5.6898,-5.8735,-6.0447,-6.2132,-6.3526,-6.493,-6.6383,-6.7781,-6.8931,-7.0255,-7.146,-7.3556,-7.5566,-7.6873,-7.8223
2018-09-27,0.1388,0.3294,-0.9389,-2.0499,-3.0182,-3.8401,-4.532,-5.0508,-5.4116,-5.6838,-5.8694,-6.0425,-6.2125,-6.3527,-6.4931,-6.6393,-6.7785,-6.893,-7.0254,-7.1457,-7.3549,-7.5561,-7.6869,-7.8221
2018-09-28,-0.4992,0.2531,-0.9492,-2.049,-3.0123,-3.8335,-4.5244,-5.041,-5.4038,-5.678,-5.8656,-6.0409,-6.2122,-6.3529,-6.4936,-6.6395,-6.7789,-6.8934,-7.0252,-7.1458,-7.3546,-7.5558,-7.6864,-7.8215
2018-09-29,0.2021,0.1697,-0.9347,-2.0323,-2.9939,-3.815,-4.5082,-5.0299,-5.3953,-5.6721,-5.8618,-6.0382,-6.2113,-6.3526,-6.4941,-6.6398,-6.7794,-6.8935,-7.0251,-7.1453,-7.3541,-7.5552,-7.6857,-7.8211
2018-09-30,-1.3069,0.1039,-0.9272,-2.0199,-2.9792,-3.8001,-4.4947,-5.0185,-5.3867,-5.6664,-5.8578,-6.0363,-6.2107,-6.3528,-6.4943,-6.6404,-6.7795,-6.8937,-7.0253,-7.1452,-7.3538,-7.5545,-7.6853,-7.8205
2018-10-01,-1.049,0.0553,-0.9529,-2.0301,-2.9816,-3.8004,-4.4928,-5.0102,-5.3795,-5.6606,-5.8538,-6.034,-6.2099,-6.3526,-6.4947,-6.6407,-6.7798,-6.8939,-7.0252,-7.1451,-7.3533,-7.5541,-7.6849,-7.8199
2018-10-02,-1.7771,0.028,-0.9601,-2.0281,-2.9751,-3.7922,-4.4845,-5.0007,-5.3714,-5.6545,-5.8501,-6.0322,-6.2091,-6.353,-6.4953,-6.6409,-6.7803,-6.8941,-7.0251,-7.1447,-7.3528,-7.5537,-7.6842,-7.8192
2018-10-03,-2.0015,0.0102,-0.959,-2.0208,-2.9644,-3.7812,-4.4736,-4.9907,-5.3634,-5.649,-5.8464,-6.0299,-6.2084,-6.3528,-6.4956,-6.6413,-6.7804,-6.8943,-7.025,-7.1445,-7.3523,-7.5531,-7.6838,-7.8187
2018-10-04,-0.805,0.0019,-0.9301,-1.9942,-2.9388,-3.7556,-4.4518,-4.9785,-5.3541,-5.643,-5.8422,-6.0274,-6.2076,-6.3529,-6.4957,-6.6414,-6.7806,-6.8945,-7.025,-7.1442,-7.352,-7.5527,-7.6832,-7.8184
2018-10-05,-1.08,-0.0027,-0.8952,-1.9639,-2.9105,-3.7278,-4.4282,-4.9657,-5.3455,-5.6371,-5.8382,-6.0255,-6.2072,-6.353,-6.4965,-6.6428,-6.7811,-6.8945,-7.0249,-7.1441,-7.3515,-7.5518,-7.6825,-7.8178
2018-10-06,-2.5292,-0.0089,-0.8844,-1.95,-2.8949,-3.7122,-4.4138,-4.9543,-5.3366,-5.6309,-5.8337,-6.0228,-6.2057,-6.3523,-6.4963,-6.643,-6.7815,-6.8946,-7.0251,-7.1442,-7.3511,-7.5515,-7.6822,-7.8172
2018-10-07,-0.8631,-0.0084,-0.9136,-1.9629,-2.8997,-3.7146,-4.4141,-4.9471,-5.3295,-5.6251,-5.83,-6.0204,-6.2049,-6.3526,-6.4965,-6.6431,-6.7815,-6.8947,-7.025,-7.144,-7.3509,-7.5511,-7.6816,-7.8165
2018-10-08,-1.6096,-0.0085,-0.8939,-1.9431,-2.8797,-3.6948,-4.3956,-4.9353,-5.3209,-5.6193,-5.8258,-6.0181,-6.2038,-6.3523,-6.4967,-6.6434,-6.7822,-6.895,-7.0251,-7.1439,-7.3502,-7.5504,-7.681,-7.8161
2018-10-09,-0.4896,-0.0093,-0.9141,-1.9505,-2.8802,-3.6933,-4.3932,-4.9269,-5.3133,-5.6134,-5.8218,-6.0155,-6.2031,-6.3522,-6.4966,-6.6436,-6.7825,-6.8951,-7.0251,-7.1433,-7.3501,-7.5498,-7.6805,-7.8158
2018-10-10,-0.9005,-0.0099,-0.9241,-1.9517,-2.8765,-3.6878,-4.3869,-4.9182,-5.3057,-5.6073,-5.8175,-6.0131,-6.2017,-6.3519,-6.4971,-6.6437,-6.7824,-6.8953,-7.0247,-7.1433,-7.3497,-7.5494,-7.6798,-7.8154
2018-10-11,0.3234,-0.0102,-0.9154,-1.9396,-2.8623,-3.6727,-4.3731,-4.9076,-5.2975,-5.6015,-5.8134,-6.011,-6.2008,-6.3517,-6.4972,-6.6439,-6.7827,-6.8953,-7.0251,-7.143,-7.3492,-7.5487,-7.6794,-7.8149
2018-10-12,-0.4248,-0.0098,-0.8956,-1.9199,-2.8426,-3.6528,-4.3548,-4.8965,-5.2888,-5.5952,-5.8089,-6.0078,-6.1996,-6.3508,-6.4972,-6.6441,-6.7829,-6.8955,-7.0249,-7.143,-7.3491,-7.5484,-7.6789,-7.8144
2018-10-13,-1.0529,-0.0092,-0.8783,-1.9022,-2.8239,-3.634,-4.3382,-4.8854,-5.2803,-5.5896,-5.8045,-6.0058,-6.1989,-6.3513,-6.4977,-6.6451,-6.783,-6.8957,-7.0246,-7.1428,-7.3484,-7.548,-7.6783,-7.8139
2018-10-14,-4.2826,-0.0103,-0.8729,-1.8927,-2.8119,-3.6217,-4.326,-4.8753,-5.2721,-5.5831,-5.7997,-6.0027,-6.1969,-6.3504,-6.4972,-6.6451,-6.7833,-6.8958,-7.0247,-7.1426,-7.3479,-7.5475,-7.6777,-7.8132
2018-10-15,-1.0041,-0.0106,-0.8898,-1.8985,-2.8121,-3.6194,-4.3228,-4.867,-5.2648,-5.5775,-5.7958,-6,-6.1959,-6.3501,-6.4975,-6.6451,-6.7837,-6.8959,-7.025,-7.1426,-7.3479,-7.5469,-7.6775,-7.8126
2018-10-16,-3.1633,-0.0114,-0.8906,-1.8935,-2.8037,-3.6103,-4.3133,-4.8579,-5.2568,-5.5711,-5.7913,-5.9972,-6.1944,-6.3492,-6.4972,-6.6449,-6.784,-6.896,-7.0247,-7.1425,-7.3474,-7.5467,-7.6771,-7.8122
2018-10-17,-3.1172,-0.0138,-0.9026,-1.8969,-2.8019,-3.6064,-4.3083,-4.8494,-5.2491,-5.5651,-5.7871,-5.9945,-6.1932,-6.3489,-6.4972,-6.6452,-6.7838,-6.8961,-7.0245,-7.1422,-7.347,-7.5462,-7.6765,-7.8119
2018-10-18,-3.2656,-0.0144,-0.896,-1.8868,-2.7899,-3.5937,-4.2959,-4.8393,-5.2413,-5.5592,-5.7826,-5.9922,-6.1921,-6.3483,-6.4973,-6.6453,-6.784,-6.896,-7.0247,-7.1421,-7.3465,-7.5457,-7.676,-7.811
2018-10-19,-3.6188,-0.0153,-0.8963,-1.882,-2.7816,-3.5846,-4.2865,-4.8303,-5.2335,-5.5535,-5.7784,-5.9891,-6.1906,-6.3477,-6.4971,-6.6457,-6.7842,-6.8964,-7.0244,-7.1417,-7.3464,-7.5449,-7.6753,-7.8106
2018-10-20,-4.7322,-0.0158,-0.8805,-1.8653,-2.7643,-3.5669,-4.2705,-4.8195,-5.2251,-5.5472,-5.7735,-5.9862,-6.1888,-6.347,-6.4969,-6.6455,-6.7842,-6.8963,-7.0245,-7.1418,-7.3457,-7.5446,-7.6746,-7.81
2018-10-21,-5.4868,-0.0169,-0.8751,-1.8564,-2.7533,-3.5547,-4.2583,-4.8101,-5.2171,-5.5409,-5.769,-5.9833,-6.1874,-6.3466,-6.4968,-6.6456,-6.7844,-6.8967,-7.0243,-7.1417,-7.3452,-7.5442,-7.6746,-7.8093
2018-10-22,-7.1221,-0.0188,-0.8674,-1.8459,-2.7408,-3.5416,-4.2462,-4.8,-5.209,-5.5346,-5.7644,-5.9802,-6.1858,-6.3456,-6.4968,-6.6456,-6.7845,-6.8965,-7.0242,-7.1418,-7.345,-7.5438,-7.6743,-7.8089
2018-10-23,-7.1725,-0.0203,-0.8757,-1.8467,-2.7375,-3.537,-4.24,-4.7912,-5.2015,-5.5286,-5.7599,-5.9776,-6.1842,-6.3452,-6.4963,-6.6457,-6.7848,-6.8967,-7.0242,-7.1416,-7.3447,-7.5434,-7.6735,-7.8087
2018-10-24,-6.5661,-0.0208,-0.8622,-1.8322,-2.7219,-3.5206,-4.225,-4.7814,-5.1931,-5.5226,-5.7552,-5.974,-6.183,-6.3443,-6.4963,-6.6458,-6.7849,-6.8966,-7.0243,-7.1413,-7.3444,-7.5427,-7.673,-7.8081
2018-10-25,-7.8031,-0.0213,-0.8586,-1.8248,-2.7119,-3.5097,-4.2144,-4.772,-5.1854,-5.5168,-5.7508,-5.9715,-6.1808,-6.3434,-6.496,-6.6457,-6.785,-6.897,-7.024,-7.1415,-7.344,-7.5422,-7.6728,-7.8075
2018-10-26,-9.7625,-0.0237,-0.858,-1.8199,-2.7041,-3.5012,-4.205,-4.7627,-5.1775,-5.5102,-5.7462,-5.9682,-6.1792,-6.3428,-6.4958,-6.6462,-6.7851,-6.8968,-7.0239,-7.1414,-7.3434,-7.5418,-7.672,-7.8068
2018-10-27,-8.2076,-0.0259,-0.8554,-1.8135,-2.6951,-3.4906,-4.1948,-4.7538,-5.1698,-5.5042,-5.7415,-5.9653,-6.1777,-6.3416,-6.4955,-6.6459,-6.7851,-6.8968,-7.0237,-7.1408,-7.3435,-7.5413,-7.6717,-7.8065
2018-10-28,-6.1485,-0.0237,-0.8666,-1.8174,-2.6941,-3.4878,-4.1911,-4.7449,-5.1623,-5.4985,-5.737,-5.9617,-6.1758,-6.3409,-6.495,-6.6461,-6.7852,-6.897,-7.0238,-7.1408,-7.3431,-7.5411,-7.6708,-7.8061
2018-10-29,-1.0574,-0.0261,-0.8896,-1.8307,-2.7016,-3.4915,-4.1926,-4.7396,-5.1567,-5.4933,-5.733,-5.9591,-6.1751,-6.3405,-6.4949,-6.6463,-6.7854,-6.897,-7.024,-7.1399,-7.3429,-7.5405,-7.6701,-7.8058
2018-10-30,-3.8354,-0.0241,-0.8743,-1.8151,-2.6849,-3.4749,-4.1769,-4.7293,-5.1481,-5.487,-5.7285,-5.9559,-6.173,-6.3393,-6.4944,-6.6458,-6.7854,-6.8971,-7.0241,-7.1401,-7.3426,-7.5401,-7.6697,-7.8056
2018-10-31,-6.0592,-0.0233,-0.8428,-1.7869,-2.6591,-3.4495,-4.1543,-4.7188,-5.1397,-5.4805,-5.7229,-5.9527,-6.1707,-6.3385,-6.4938,-6.6457,-6.7851,-6.8969,-7.0237,-7.1403,-7.3419,-7.5396,-7.6693,-7.8047
2018-11-01,-8.683,-0.0254,-0.8384,-1.7795,-2.6494,-3.4392,-4.1435,-4.7085,-5.1318,-5.4744,-5.7184,-5.9498,-6.1692,-6.3373,-6.4939,-6.6458,-6.785,-6.8971,-7.0237,-7.1403,-7.3416,-7.539,-7.6691,-7.8041
2018-11-02,-8.3013,-0.0287,-0.8458,-1.7803,-2.6463,-3.4346,-4.1385,-4.7005,-5.1239,-5.4681,-5.7137,-5.946,-6.1671,-6.3363,-6.4928,-6.6454,-6.7853,-6.897,-7.0237,-7.14,-7.3415,-7.5388,-7.6685,-7.8035
2018-11-03,-9.5608,-0.0309,-0.8464,-1.7769,-2.64,-3.4271,-4.1302,-4.6921,-5.1166,-5.4617,-5.709,-5.943,-6.1648,-6.3348,-6.4927,-6.6449,-6.7853,-6.8968,-7.0235,-7.1399,-7.341,-7.5382,-7.6682,-7.8028
2018-11-04,-9.8577,-0.0325,-0.8438,-1.7709,-2.6318,-3.4176,-4.1206,-4.6834,-5.1094,-5.4561,-5.7043,-5.9398,-6.1631,-6.3339,-6.4918,-6.645,-6.7854,-6.8969,-7.0233,-7.1398,-7.3407,-7.5377,-7.6677,-7.8024
